timestamp_s,window_duration_s,device_major,device_minor,read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,write_entropy_count,total_event_count,label
8033.019,2.0,8,16,4451,0,8.69,0.00,1.06e+08,0.00e+00,0.000,0.000,0.000,0,4451,1
8034.019,2.0,8,16,4487,0,8.76,0.00,1.07e+08,0.00e+00,0.000,0.000,0.000,0,4487,0
8035.020,2.0,8,16,4481,0,8.75,0.00,1.07e+08,0.00e+00,0.000,0.000,0.000,0,4481,0
8036.021,2.0,8,16,4441,0,8.67,0.00,1.05e+08,0.00e+00,0.000,0.000,0.000,0,4441,1
8037.021,2.0,8,16,4344,0,8.48,0.00,1.01e+08,0.00e+00,0.000,0.000,0.000,0,4344,0
8038.021,2.0,8,16,4196,0,8.20,0.00,9.39e+07,0.00e+00,0.000,0.000,0.000,0,4196,1
8039.021,2.0,8,16,4173,0,8.15,0.00,9.29e+07,0.00e+00,0.000,0.000,0.000,0,4173,0
8040.022,2.0,8,16,4206,0,8.21,0.00,9.44e+07,0.00e+00,0.000,0.000,0.000,0,4206,0
8041.022,2.0,8,16,4197,0,8.20,0.00,9.40e+07,0.00e+00,0.000,0.000,0.000,0,4197,1
8042.023,2.0,8,16,4204,0,8.21,0.00,9.43e+07,0.00e+00,0.000,0.000,0.000,0,4204,0
8043.023,2.0,8,16,4098,0,8.00,0.00,8.96e+07,0.00e+00,0.000,0.000,0.000,0,4098,0
8044.024,2.0,8,16,4120,0,8.05,0.00,9.06e+07,0.00e+00,0.000,0.000,0.000,0,4120,0
8045.024,2.0,8,16,3998,0,7.81,0.00,8.53e+07,0.00e+00,0.000,0.000,0.000,0,3998,0
8046.024,2.0,8,16,3846,0,7.51,0.00,7.89e+07,0.00e+00,0.000,0.000,0.000,0,3846,0
8047.024,2.0,8,16,3973,0,7.76,0.00,8.42e+07,0.00e+00,0.000,0.000,0.000,0,3973,1
8048.025,2.0,8,16,3904,0,7.62,0.00,8.13e+07,0.00e+00,0.000,0.000,0.000,0,3904,0
8049.025,2.0,8,16,3895,0,7.61,0.00,8.09e+07,0.00e+00,0.000,0.000,0.000,0,3895,1
8050.025,2.0,8,16,4031,0,7.87,0.00,8.67e+07,0.00e+00,0.000,0.000,0.000,0,4031,0
8051.025,2.0,8,16,4040,0,7.89,0.00,8.71e+07,0.00e+00,0.000,0.000,0.000,0,4040,0
8052.026,2.0,8,16,3973,0,7.76,0.00,8.42e+07,0.00e+00,0.000,0.000,0.000,0,3973,1
8053.026,2.0,8,16,3984,0,7.78,0.00,8.47e+07,0.00e+00,0.000,0.000,0.000,0,3984,0
8054.027,2.0,8,16,2836,0,5.54,0.00,4.29e+07,0.00e+00,0.000,0.000,0.000,0,2836,0
8055.027,2.0,8,16,2078,0,4.06,0.00,2.30e+07,0.00e+00,0.000,0.000,0.000,0,2078,1
8056.027,2.0,8,16,3000,0,5.86,0.00,4.80e+07,0.00e+00,0.000,0.000,0.000,0,3000,1
8057.045,2.0,8,16,2993,0,5.85,0.00,4.78e+07,0.00e+00,0.000,0.000,0.000,0,2993,1
8058.045,2.0,8,16,2893,0,5.65,0.00,4.47e+07,0.00e+00,0.000,0.000,0.000,0,2893,0
8059.046,2.0,8,16,3220,0,6.29,0.00,5.53e+07,0.00e+00,0.000,0.000,0.000,0,3220,0
8060.046,2.0,8,16,3475,0,6.79,0.00,6.44e+07,0.00e+00,0.000,0.000,0.000,0,3475,0
8061.046,2.0,8,16,3879,0,7.58,0.00,8.03e+07,0.00e+00,0.000,0.000,0.000,0,3879,0
8062.047,2.0,8,16,3839,0,7.50,0.00,7.86e+07,0.00e+00,0.000,0.000,0.000,0,3839,1
8063.047,2.0,8,16,3782,0,7.39,0.00,7.63e+07,0.00e+00,0.000,0.000,0.000,0,3782,0
8064.047,2.0,8,16,3762,0,7.35,0.00,7.55e+07,0.00e+00,0.000,0.000,0.000,0,3762,0
8065.048,2.0,8,16,3621,0,7.07,0.00,6.99e+07,0.00e+00,0.000,0.000,0.000,0,3621,1
8066.048,2.0,8,16,3922,0,7.66,0.00,8.21e+07,0.00e+00,0.000,0.000,0.000,0,3922,1
8067.048,2.0,8,16,4139,0,8.08,0.00,9.14e+07,0.00e+00,0.000,0.000,0.000,0,4139,1
8068.048,2.0,8,16,3996,0,7.80,0.00,8.52e+07,0.00e+00,0.000,0.000,0.000,0,3996,0
8069.049,2.0,8,16,3991,0,7.79,0.00,8.50e+07,0.00e+00,0.000,0.000,0.000,0,3991,0
8070.049,2.0,8,16,4112,0,8.03,0.00,9.02e+07,0.00e+00,0.000,0.000,0.000,0,4112,1
8071.049,2.0,8,16,4145,0,8.10,0.00,9.17e+07,0.00e+00,0.000,0.000,0.000,0,4145,1
8072.049,2.0,8,16,4104,0,8.02,0.00,8.99e+07,0.00e+00,0.000,0.000,0.000,0,4104,1
8073.049,2.0,8,16,4231,0,8.26,0.00,9.55e+07,0.00e+00,0.000,0.000,0.000,0,4231,0
8074.050,2.0,8,16,4342,0,8.48,0.00,1.01e+08,0.00e+00,0.000,0.000,0.000,0,4342,0
8075.050,2.0,8,16,4241,0,8.28,0.00,9.59e+07,0.00e+00,0.000,0.000,0.000,0,4241,1
8076.050,2.0,8,16,3999,0,7.81,0.00,8.53e+07,0.00e+00,0.000,0.000,0.000,0,3999,1
8077.050,2.0,8,16,4084,0,7.98,0.00,8.90e+07,0.00e+00,0.000,0.000,0.000,0,4084,1
8078.050,2.0,8,16,4206,0,8.21,0.00,9.44e+07,0.00e+00,0.000,0.000,0.000,0,4206,1
8079.051,2.0,8,16,3932,0,7.68,0.00,8.25e+07,0.00e+00,0.000,0.000,0.000,0,3932,0
8080.051,2.0,8,16,3787,0,7.40,0.00,7.65e+07,0.00e+00,0.000,0.000,0.000,0,3787,1
8081.051,2.0,8,16,3967,0,7.75,0.00,8.40e+07,0.00e+00,0.000,0.000,0.000,0,3967,0
8082.052,2.0,8,16,4021,0,7.85,0.00,8.63e+07,0.00e+00,0.000,0.000,0.000,0,4021,0
8083.052,2.0,8,16,3948,0,7.71,0.00,8.32e+07,0.00e+00,0.000,0.000,0.000,0,3948,0
8084.052,2.0,8,16,3989,0,7.79,0.00,8.49e+07,0.00e+00,0.000,0.000,0.000,0,3989,0
8085.053,2.0,8,16,4106,0,8.02,0.00,8.99e+07,0.00e+00,0.000,0.000,0.000,0,4106,0
8086.053,2.0,8,16,4142,0,8.09,0.00,9.15e+07,0.00e+00,0.000,0.000,0.000,0,4142,1
8087.053,2.0,8,16,4025,0,7.86,0.00,8.64e+07,0.00e+00,0.000,0.000,0.000,0,4025,1
8088.053,2.0,8,16,4124,0,8.05,0.00,9.07e+07,0.00e+00,0.000,0.000,0.000,0,4124,0
8089.054,2.0,8,16,4232,0,8.27,0.00,9.55e+07,0.00e+00,0.000,0.000,0.000,0,4232,0
8090.054,2.0,8,16,4176,0,8.16,0.00,9.30e+07,0.00e+00,0.000,0.000,0.000,0,4176,1
8091.054,2.0,8,16,4112,0,8.03,0.00,9.02e+07,0.00e+00,0.000,0.000,0.000,0,4112,1
8092.055,2.0,8,16,3959,0,7.73,0.00,8.36e+07,0.00e+00,0.000,0.000,0.000,0,3959,1
8093.055,2.0,8,16,3874,0,7.57,0.00,8.01e+07,0.00e+00,0.000,0.000,0.000,0,3874,0
8094.055,2.0,8,16,3990,0,7.79,0.00,8.49e+07,0.00e+00,0.000,0.000,0.000,0,3990,0
8095.055,2.0,8,16,4099,0,8.01,0.00,8.96e+07,0.00e+00,0.000,0.000,0.000,0,4099,0
8096.055,2.0,8,16,3959,0,7.73,0.00,8.36e+07,0.00e+00,0.000,0.000,0.000,0,3959,0
8097.055,2.0,8,16,3907,0,7.63,0.00,8.14e+07,0.00e+00,0.000,0.000,0.000,0,3907,0
8098.055,2.0,8,16,3974,0,7.76,0.00,8.42e+07,0.00e+00,0.000,0.000,0.000,0,3974,0
8099.056,2.0,8,16,3838,0,7.50,0.00,7.86e+07,0.00e+00,0.000,0.000,0.000,0,3838,0
8100.056,2.0,8,16,3709,0,7.24,0.00,7.34e+07,0.00e+00,0.000,0.000,0.000,0,3709,0
8101.056,2.0,8,16,3759,0,7.34,0.00,7.54e+07,0.00e+00,0.000,0.000,0.000,0,3759,1
8102.056,2.0,8,16,3962,0,7.74,0.00,8.37e+07,0.00e+00,0.000,0.000,0.000,0,3962,1
8103.057,2.0,8,16,3979,0,7.77,0.00,8.45e+07,0.00e+00,0.000,0.000,0.000,0,3979,1
8104.057,2.0,8,16,3896,0,7.61,0.00,8.10e+07,0.00e+00,0.000,0.000,0.000,0,3896,0
8105.057,2.0,8,16,3933,0,7.68,0.00,8.25e+07,0.00e+00,0.000,0.000,0.000,0,3933,1
8106.057,2.0,8,16,3928,0,7.67,0.00,8.23e+07,0.00e+00,0.000,0.000,0.000,0,3928,0
8107.058,2.0,8,16,3931,0,7.68,0.00,8.24e+07,0.00e+00,0.000,0.000,0.000,0,3931,1
8108.058,2.0,8,16,3798,0,7.42,0.00,7.70e+07,0.00e+00,0.000,0.000,0.000,0,3798,1
8109.058,2.0,8,16,3796,0,7.41,0.00,7.69e+07,0.00e+00,0.000,0.000,0.000,0,3796,1
8110.058,2.0,8,16,3900,0,7.62,0.00,8.11e+07,0.00e+00,0.000,0.000,0.000,0,3900,0
8111.058,2.0,8,16,3874,0,7.57,0.00,8.01e+07,0.00e+00,0.000,0.000,0.000,0,3874,0
8112.059,2.0,8,16,3767,0,7.36,0.00,7.57e+07,0.00e+00,0.000,0.000,0.000,0,3767,1
8113.059,2.0,8,16,3615,0,7.06,0.00,6.97e+07,0.00e+00,0.000,0.000,0.000,0,3615,0
8114.059,2.0,8,16,2682,0,5.24,0.00,3.84e+07,0.00e+00,0.000,0.000,0.000,0,2682,0
8115.059,2.0,8,16,2601,0,5.08,0.00,3.61e+07,0.00e+00,0.000,0.000,0.000,0,2601,1
8116.060,2.0,8,16,3585,0,7.00,0.00,6.86e+07,0.00e+00,0.000,0.000,0.000,0,3585,0
8117.060,2.0,8,16,3538,0,6.91,0.00,6.68e+07,0.00e+00,0.000,0.000,0.000,0,3538,1
8118.060,2.0,8,16,3712,0,7.25,0.00,7.35e+07,0.00e+00,0.000,0.000,0.000,0,3712,1
8119.061,2.0,8,16,4065,0,7.94,0.00,8.82e+07,0.00e+00,0.000,0.000,0.000,0,4065,0
8120.061,2.0,8,16,3951,0,7.72,0.00,8.33e+07,0.00e+00,0.000,0.000,0.000,0,3951,0
8121.061,2.0,8,16,3891,0,7.60,0.00,8.08e+07,0.00e+00,0.000,0.000,0.000,0,3891,0
8122.061,2.0,8,16,3872,0,7.56,0.00,8.00e+07,0.00e+00,0.000,0.000,0.000,0,3872,0
8123.062,2.0,8,16,3884,0,7.59,0.00,8.05e+07,0.00e+00,0.000,0.000,0.000,0,3884,1
8124.062,2.0,8,16,3946,0,7.71,0.00,8.31e+07,0.00e+00,0.000,0.000,0.000,0,3946,0
8125.062,2.0,8,16,4050,0,7.91,0.00,8.75e+07,0.00e+00,0.000,0.000,0.000,0,4050,0
8126.063,2.0,8,16,4044,0,7.90,0.00,8.72e+07,0.00e+00,0.000,0.000,0.000,0,4044,0
8127.063,2.0,8,16,3941,0,7.70,0.00,8.29e+07,0.00e+00,0.000,0.000,0.000,0,3941,1
8128.063,2.0,8,16,3792,0,7.41,0.00,7.67e+07,0.00e+00,0.000,0.000,0.000,0,3792,0
8129.063,2.0,8,16,3577,0,6.99,0.00,6.83e+07,0.00e+00,0.000,0.000,0.000,0,3577,0
8130.063,2.0,8,16,3758,0,7.34,0.00,7.53e+07,0.00e+00,0.000,0.000,0.000,0,3758,1
8131.064,2.0,8,16,3936,0,7.69,0.00,8.26e+07,0.00e+00,0.000,0.000,0.000,0,3936,0
8132.064,2.0,8,16,3816,0,7.45,0.00,7.77e+07,0.00e+00,0.000,0.000,0.000,0,3816,0
8133.064,2.0,8,16,3653,0,7.13,0.00,7.12e+07,0.00e+00,0.000,0.000,0.000,0,3653,1
8134.065,2.0,8,16,3253,0,6.35,0.00,5.65e+07,0.00e+00,0.000,0.000,0.000,0,3253,0
8135.065,2.0,8,16,3174,0,6.20,0.00,5.37e+07,0.00e+00,0.000,0.000,0.000,0,3174,0
8136.065,2.0,8,16,3423,0,6.69,0.00,6.25e+07,0.00e+00,0.000,0.000,0.000,0,3423,1
8137.066,2.0,8,16,3561,0,6.96,0.00,6.76e+07,0.00e+00,0.000,0.000,0.000,0,3561,1
8138.066,2.0,8,16,3587,0,7.01,0.00,6.86e+07,0.00e+00,0.000,0.000,0.000,0,3587,0
8139.066,2.0,8,16,3510,0,6.86,0.00,6.57e+07,0.00e+00,0.000,0.000,0.000,0,3510,1
8140.067,2.0,8,16,3491,0,6.82,0.00,6.50e+07,0.00e+00,0.000,0.000,0.000,0,3491,1
8141.067,2.0,8,16,3544,0,6.92,0.00,6.70e+07,0.00e+00,0.000,0.000,0.000,0,3544,0
8142.072,2.0,8,16,3291,0,6.43,0.00,5.78e+07,0.00e+00,0.000,0.000,0.000,0,3291,0
8143.073,2.0,8,16,3171,0,6.19,0.00,5.36e+07,0.00e+00,0.000,0.000,0.000,0,3171,1
8144.073,2.0,8,16,3383,0,6.61,0.00,6.11e+07,0.00e+00,0.000,0.000,0.000,0,3383,0
8145.073,2.0,8,16,3503,0,6.84,0.00,6.55e+07,0.00e+00,0.000,0.000,0.000,0,3503,1
8146.073,2.0,8,16,3583,0,7.00,0.00,6.85e+07,0.00e+00,0.000,0.000,0.000,0,3583,0
8147.073,2.0,8,16,3508,0,6.85,0.00,6.57e+07,0.00e+00,0.000,0.000,0.000,0,3508,0
8148.074,2.0,8,16,3471,0,6.78,0.00,6.43e+07,0.00e+00,0.000,0.000,0.000,0,3471,1
8149.074,2.0,8,16,3565,0,6.96,0.00,6.78e+07,0.00e+00,0.000,0.000,0.000,0,3565,0
8150.074,2.0,8,16,3603,0,7.04,0.00,6.93e+07,0.00e+00,0.000,0.000,0.000,0,3603,0
8151.075,2.0,8,16,3569,0,6.97,0.00,6.80e+07,0.00e+00,0.000,0.000,0.000,0,3569,0
8152.075,2.0,8,16,3594,0,7.02,0.00,6.89e+07,0.00e+00,0.000,0.000,0.000,0,3594,0
8153.075,2.0,8,16,3604,0,7.04,0.00,6.93e+07,0.00e+00,0.000,0.000,0.000,0,3604,1
8154.075,2.0,8,16,3628,0,7.09,0.00,7.02e+07,0.00e+00,0.000,0.000,0.000,0,3628,1
8155.076,2.0,8,16,3650,0,7.13,0.00,7.11e+07,0.00e+00,0.000,0.000,0.000,0,3650,0
8156.076,2.0,8,16,3429,0,6.70,0.00,6.27e+07,0.00e+00,0.000,0.000,0.000,0,3429,1
8157.077,2.0,8,16,3241,0,6.33,0.00,5.60e+07,0.00e+00,0.000,0.000,0.000,0,3241,1
8158.077,2.0,8,16,3390,0,6.62,0.00,6.13e+07,0.00e+00,0.000,0.000,0.000,0,3390,1
8159.077,2.0,8,16,3640,0,7.11,0.00,7.07e+07,0.00e+00,0.000,0.000,0.000,0,3640,1
8160.077,2.0,8,16,3751,0,7.33,0.00,7.51e+07,0.00e+00,0.000,0.000,0.000,0,3751,1
8161.077,2.0,8,16,3743,0,7.31,0.00,7.47e+07,0.00e+00,0.000,0.000,0.000,0,3743,0
8162.077,2.0,8,16,3727,0,7.28,0.00,7.41e+07,0.00e+00,0.000,0.000,0.000,0,3727,0
8163.078,2.0,8,16,3766,0,7.36,0.00,7.57e+07,0.00e+00,0.000,0.000,0.000,0,3766,0
8164.078,2.0,8,16,3752,0,7.33,0.00,7.51e+07,0.00e+00,0.000,0.000,0.000,0,3752,1
8165.079,2.0,8,16,3715,0,7.26,0.00,7.36e+07,0.00e+00,0.000,0.000,0.000,0,3715,1
8166.079,2.0,8,16,3708,0,7.24,0.00,7.33e+07,0.00e+00,0.000,0.000,0.000,0,3708,0
8167.079,2.0,8,16,3683,0,7.19,0.00,7.24e+07,0.00e+00,0.000,0.000,0.000,0,3683,1
8168.080,2.0,8,16,3745,0,7.31,0.00,7.48e+07,0.00e+00,0.000,0.000,0.000,0,3745,0
8169.080,2.0,8,16,3831,0,7.48,0.00,7.83e+07,0.00e+00,0.000,0.000,0.000,0,3831,1
8170.081,2.0,8,16,3813,0,7.45,0.00,7.76e+07,0.00e+00,0.000,0.000,0.000,0,3813,1
8171.081,2.0,8,16,3802,0,7.43,0.00,7.71e+07,0.00e+00,0.000,0.000,0.000,0,3802,0
8172.081,2.0,8,16,3920,0,7.66,0.00,8.20e+07,0.00e+00,0.000,0.000,0.000,0,3920,1
8173.082,2.0,8,16,3990,0,7.79,0.00,8.49e+07,0.00e+00,0.000,0.000,0.000,0,3990,1
8174.082,2.0,8,16,3236,0,6.32,0.00,5.59e+07,0.00e+00,0.000,0.000,0.000,0,3236,1
8175.083,2.0,8,16,3229,0,6.31,0.00,5.56e+07,0.00e+00,0.000,0.000,0.000,0,3229,0
8176.083,2.0,8,16,3992,0,7.80,0.00,8.50e+07,0.00e+00,0.000,0.000,0.000,0,3992,0
8177.084,2.0,8,16,3955,0,7.72,0.00,8.34e+07,0.00e+00,0.000,0.000,0.000,0,3955,0
8178.084,2.0,8,16,3915,0,7.65,0.00,8.18e+07,0.00e+00,0.000,0.000,0.000,0,3915,1
8179.085,2.0,8,16,4002,0,7.82,0.00,8.54e+07,0.00e+00,0.000,0.000,0.000,0,4002,1
8180.092,2.0,8,16,4038,0,7.89,0.00,8.70e+07,0.00e+00,0.000,0.000,0.000,0,4038,0
8181.092,2.0,8,16,3985,0,7.78,0.00,8.47e+07,0.00e+00,0.000,0.000,0.000,0,3985,1
8182.092,2.0,8,16,3945,0,7.71,0.00,8.30e+07,0.00e+00,0.000,0.000,0.000,0,3945,0
8183.093,2.0,8,16,3985,0,7.78,0.00,8.47e+07,0.00e+00,0.000,0.000,0.000,0,3985,1
8184.093,2.0,8,16,4003,0,7.82,0.00,8.55e+07,0.00e+00,0.000,0.000,0.000,0,4003,0
8185.093,2.0,8,16,3921,0,7.66,0.00,8.20e+07,0.00e+00,0.000,0.000,0.000,0,3921,0
8186.093,2.0,8,16,3911,0,7.64,0.00,8.16e+07,0.00e+00,0.000,0.000,0.000,0,3911,0
8187.093,2.0,8,16,4019,0,7.85,0.00,8.62e+07,0.00e+00,0.000,0.000,0.000,0,4019,0
8188.093,2.0,8,16,3988,0,7.79,0.00,8.48e+07,0.00e+00,0.000,0.000,0.000,0,3988,0
8189.094,2.0,8,16,3991,0,7.79,0.00,8.50e+07,0.00e+00,0.000,0.000,0.000,0,3991,1
8190.094,2.0,8,16,4056,0,7.92,0.00,8.78e+07,0.00e+00,0.000,0.000,0.000,0,4056,1
8191.094,2.0,8,16,3975,0,7.76,0.00,8.43e+07,0.00e+00,0.000,0.000,0.000,0,3975,1
8192.095,2.0,8,16,3885,0,7.59,0.00,8.05e+07,0.00e+00,0.000,0.000,0.000,0,3885,1
8193.095,2.0,8,16,3699,0,7.22,0.00,7.30e+07,0.00e+00,0.000,0.000,0.000,0,3699,0
8194.095,2.0,8,16,3609,0,7.05,0.00,6.95e+07,0.00e+00,0.000,0.000,0.000,0,3609,1
8195.096,2.0,8,16,3646,0,7.12,0.00,7.09e+07,0.00e+00,0.000,0.000,0.000,0,3646,1
8196.096,2.0,8,16,3746,0,7.32,0.00,7.49e+07,0.00e+00,0.000,0.000,0.000,0,3746,0
8197.097,2.0,8,16,3848,0,7.52,0.00,7.90e+07,0.00e+00,0.000,0.000,0.000,0,3848,0
8198.098,2.0,8,16,3866,0,7.55,0.00,7.97e+07,0.00e+00,0.000,0.000,0.000,0,3866,0
8199.098,2.0,8,16,3620,0,7.07,0.00,6.99e+07,0.00e+00,0.000,0.000,0.000,0,3620,1
8200.099,2.0,8,16,3574,0,6.98,0.00,6.81e+07,0.00e+00,0.000,0.000,0.000,0,3574,0
8201.099,2.0,8,16,3560,0,6.95,0.00,6.76e+07,0.00e+00,0.000,0.000,0.000,0,3560,1
8202.099,2.0,8,16,3501,0,6.84,0.00,6.54e+07,0.00e+00,0.000,0.000,0.000,0,3501,1
8203.099,2.0,8,16,3503,0,6.84,0.00,6.55e+07,0.00e+00,0.000,0.000,0.000,0,3503,1
8204.099,2.0,8,16,3560,0,6.95,0.00,6.76e+07,0.00e+00,0.000,0.000,0.000,0,3560,1
8205.100,2.0,8,16,3899,0,7.62,0.00,8.11e+07,0.00e+00,0.000,0.000,0.000,0,3899,1
8206.100,2.0,8,16,3874,0,7.57,0.00,8.01e+07,0.00e+00,0.000,0.000,0.000,0,3874,1
8207.100,2.0,8,16,3762,0,7.35,0.00,7.55e+07,0.00e+00,0.000,0.000,0.000,0,3762,0
8208.101,2.0,8,16,3764,0,7.35,0.00,7.56e+07,0.00e+00,0.000,0.000,0.000,0,3764,0
8209.101,2.0,8,16,3848,0,7.52,0.00,7.90e+07,0.00e+00,0.000,0.000,0.000,0,3848,0
8210.101,2.0,8,16,3894,0,7.61,0.00,8.09e+07,0.00e+00,0.000,0.000,0.000,0,3894,1
8211.101,2.0,8,16,3677,0,7.18,0.00,7.21e+07,0.00e+00,0.000,0.000,0.000,0,3677,1
8212.101,2.0,8,16,3623,0,7.08,0.00,7.00e+07,0.00e+00,0.000,0.000,0.000,0,3623,1
8213.102,2.0,8,16,3734,0,7.29,0.00,7.44e+07,0.00e+00,0.000,0.000,0.000,0,3734,1
8214.102,2.0,8,16,3637,0,7.10,0.00,7.06e+07,0.00e+00,0.000,0.000,0.000,0,3637,0
8215.102,2.0,8,16,3548,0,6.93,0.00,6.72e+07,0.00e+00,0.000,0.000,0.000,0,3548,1
8216.103,2.0,8,16,3609,0,7.05,0.00,6.95e+07,0.00e+00,0.000,0.000,0.000,0,3609,1
8217.103,2.0,8,16,3528,0,6.89,0.00,6.64e+07,0.00e+00,0.000,0.000,0.000,0,3528,0
8218.103,2.0,8,16,3110,0,6.07,0.00,5.16e+07,0.00e+00,0.000,0.000,0.000,0,3110,1
8219.103,2.0,8,16,3264,0,6.38,0.00,5.68e+07,0.00e+00,0.000,0.000,0.000,0,3264,0
8220.103,2.0,8,16,3448,0,6.73,0.00,6.34e+07,0.00e+00,0.000,0.000,0.000,0,3448,0
8221.104,2.0,8,16,3199,0,6.25,0.00,5.46e+07,0.00e+00,0.000,0.000,0.000,0,3199,1
8222.104,2.0,8,16,3527,0,6.89,0.00,6.64e+07,0.00e+00,0.000,0.000,0.000,0,3527,0
8223.104,2.0,8,16,3700,0,7.23,0.00,7.30e+07,0.00e+00,0.000,0.000,0.000,0,3700,1
8224.104,2.0,8,16,3555,0,6.94,0.00,6.74e+07,0.00e+00,0.000,0.000,0.000,0,3555,0
8225.104,2.0,8,16,3523,0,6.88,0.00,6.62e+07,0.00e+00,0.000,0.000,0.000,0,3523,0
8226.105,2.0,8,16,3499,0,6.83,0.00,6.53e+07,0.00e+00,0.000,0.000,0.000,0,3499,1
8227.105,2.0,8,16,3624,0,7.08,0.00,7.01e+07,0.00e+00,0.000,0.000,0.000,0,3624,0
8228.105,2.0,8,16,3677,0,7.18,0.00,7.21e+07,0.00e+00,0.000,0.000,0.000,0,3677,1
8229.109,2.0,8,16,3043,0,5.94,0.00,4.94e+07,0.00e+00,0.000,0.000,0.000,0,3043,1
8230.109,2.0,8,16,2553,0,4.99,0.00,3.48e+07,0.00e+00,0.000,0.000,0.000,0,2553,1
8231.109,2.0,8,16,2668,0,5.21,0.00,3.80e+07,0.00e+00,0.000,0.000,0.000,0,2668,1
8232.124,2.0,8,16,2868,0,5.60,0.00,4.39e+07,0.00e+00,0.000,0.000,0.000,0,2868,1
8233.126,2.0,8,16,2467,0,4.82,0.00,3.25e+07,0.00e+00,0.000,0.000,0.000,0,2467,1
8234.127,2.0,8,16,1725,0,3.37,0.00,1.59e+07,0.00e+00,0.000,0.000,0.000,0,1725,1
8235.127,2.0,8,16,2036,0,3.98,0.00,2.21e+07,0.00e+00,0.000,0.000,0.000,0,2036,1
8236.128,2.0,8,16,2773,0,5.42,0.00,4.10e+07,0.00e+00,0.000,0.000,0.000,0,2773,1
8237.137,2.0,8,16,2977,0,5.81,0.00,4.73e+07,0.00e+00,0.000,0.000,0.000,0,2977,0
8238.144,2.0,8,16,2521,0,4.92,0.00,3.39e+07,0.00e+00,0.000,0.000,0.000,0,2521,1
8239.144,2.0,8,16,2402,0,4.69,0.00,3.08e+07,0.00e+00,0.000,0.000,0.000,0,2402,1
8240.144,2.0,8,16,2989,0,5.84,0.00,4.77e+07,0.00e+00,0.000,0.000,0.000,0,2989,0
8241.144,2.0,8,16,3318,0,6.48,0.00,5.87e+07,0.00e+00,0.000,0.000,0.000,0,3318,1
8242.145,2.0,8,16,3433,0,6.71,0.00,6.29e+07,0.00e+00,0.000,0.000,0.000,0,3433,0
8243.145,2.0,8,16,3654,0,7.14,0.00,7.12e+07,0.00e+00,0.000,0.000,0.000,0,3654,1
8244.145,2.0,8,16,3529,0,6.89,0.00,6.64e+07,0.00e+00,0.000,0.000,0.000,0,3529,0
8245.146,2.0,8,16,2982,0,5.82,0.00,4.74e+07,0.00e+00,0.000,0.000,0.000,0,2982,1
8246.146,2.0,8,16,2926,0,5.71,0.00,4.57e+07,0.00e+00,0.000,0.000,0.000,0,2926,1
8247.146,2.0,8,16,2983,0,5.83,0.00,4.75e+07,0.00e+00,0.000,0.000,0.000,0,2983,0
8248.146,2.0,8,16,3065,0,5.99,0.00,5.01e+07,0.00e+00,0.000,0.000,0.000,0,3065,0
8249.146,2.0,8,16,3476,0,6.79,0.00,6.45e+07,0.00e+00,0.000,0.000,0.000,0,3476,1
8250.182,2.0,8,16,3228,0,6.30,0.00,5.56e+07,0.00e+00,0.000,0.000,0.000,0,3228,1
8251.182,2.0,8,16,2985,0,5.83,0.00,4.75e+07,0.00e+00,0.000,0.000,0.000,0,2985,1
8252.182,2.0,8,16,3438,0,6.71,0.00,6.31e+07,0.00e+00,0.000,0.000,0.000,0,3438,1
8253.182,2.0,8,16,3635,0,7.10,0.00,7.05e+07,0.00e+00,0.000,0.000,0.000,0,3635,1
8254.182,2.0,8,16,3403,0,6.65,0.00,6.18e+07,0.00e+00,0.000,0.000,0.000,0,3403,1
8255.182,2.0,8,16,3239,0,6.33,0.00,5.60e+07,0.00e+00,0.000,0.000,0.000,0,3239,1
8256.183,2.0,8,16,3132,0,6.12,0.00,5.23e+07,0.00e+00,0.000,0.000,0.000,0,3132,1
8257.183,2.0,8,16,3137,0,6.13,0.00,5.25e+07,0.00e+00,0.000,0.000,0.000,0,3137,1
8258.184,2.0,8,16,3345,0,6.53,0.00,5.97e+07,0.00e+00,0.000,0.000,0.000,0,3345,1
8259.184,2.0,8,16,3328,0,6.50,0.00,5.91e+07,0.00e+00,0.000,0.000,0.000,0,3328,0
8260.184,2.0,8,16,3340,0,6.52,0.00,5.95e+07,0.00e+00,0.000,0.000,0.000,0,3340,0
8261.184,2.0,8,16,3813,0,7.45,0.00,7.76e+07,0.00e+00,0.000,0.000,0.000,0,3813,0
8262.185,2.0,8,16,3809,0,7.44,0.00,7.74e+07,0.00e+00,0.000,0.000,0.000,0,3809,1
8263.185,2.0,8,16,3672,0,7.17,0.00,7.19e+07,0.00e+00,0.000,0.000,0.000,0,3672,1
8264.185,2.0,8,16,3634,0,7.10,0.00,7.05e+07,0.00e+00,0.000,0.000,0.000,0,3634,0
8265.186,2.0,8,16,3476,0,6.79,0.00,6.45e+07,0.00e+00,0.000,0.000,0.000,0,3476,1
8266.186,2.0,8,16,3476,0,6.79,0.00,6.45e+07,0.00e+00,0.000,0.000,0.000,0,3476,0
8267.186,2.0,8,16,3439,0,6.72,0.00,6.31e+07,0.00e+00,0.000,0.000,0.000,0,3439,1
